x(m),y(m)
0.239465,-0.2330625
0.248235,-0.2330625
0.257005,-0.2330625
0.26577500000000004,-0.2330625
0.239465,-0.2245875
0.248235,-0.2245875
0.257005,-0.2245875
0.26577500000000004,-0.2245875
0.239465,-0.2161125
0.248235,-0.2161125
0.257005,-0.2161125
0.26577500000000004,-0.2161125
0.239465,-0.20763749999999997
0.248235,-0.20763749999999997
0.257005,-0.20763749999999997
0.26577500000000004,-0.20763749999999997
0.239465,-0.1991625
0.248235,-0.1991625
0.257005,-0.1991625
0.26577500000000004,-0.1991625
0.239465,-0.1906875
0.248235,-0.1906875
0.257005,-0.1906875
0.26577500000000004,-0.1906875
0.239465,-0.1822125
0.248235,-0.1822125
0.257005,-0.1822125
0.26577500000000004,-0.1822125
0.239465,-0.17373750000000002
0.248235,-0.17373750000000002
0.257005,-0.17373750000000002
0.26577500000000004,-0.17373750000000002
0.239465,-0.16526249999999998
0.248235,-0.16526249999999998
0.257005,-0.16526249999999998
0.26577500000000004,-0.16526249999999998
0.239465,-0.15678750000000002
0.248235,-0.15678750000000002
0.257005,-0.15678750000000002
0.26577500000000004,-0.15678750000000002
0.239465,-0.1483125
0.248235,-0.1483125
0.257005,-0.1483125
0.26577500000000004,-0.1483125
0.239465,-0.1398375
0.248235,-0.1398375
0.257005,-0.1398375
0.26577500000000004,-0.1398375
0.239465,-0.13136250000000002
0.248235,-0.13136250000000002
0.257005,-0.13136250000000002
0.26577500000000004,-0.13136250000000002
0.239465,-0.1228875
0.248235,-0.1228875
0.257005,-0.1228875
0.26577500000000004,-0.1228875
0.239465,-0.11441250000000001
0.248235,-0.11441250000000001
0.257005,-0.11441250000000001
0.26577500000000004,-0.11441250000000001
0.239465,-0.1059375
0.248235,-0.1059375
0.257005,-0.1059375
0.26577500000000004,-0.1059375
0.239465,-0.09746250000000001
0.248235,-0.09746250000000001
0.257005,-0.09746250000000001
0.26577500000000004,-0.09746250000000001
0.239465,-0.08898750000000001
0.248235,-0.08898750000000001
0.257005,-0.08898750000000001
0.26577500000000004,-0.08898750000000001
0.239465,-0.08051250000000001
0.248235,-0.08051250000000001
0.257005,-0.08051250000000001
0.26577500000000004,-0.08051250000000001
0.239465,-0.07203749999999999
0.248235,-0.07203749999999999
0.257005,-0.07203749999999999
0.26577500000000004,-0.07203749999999999
0.239465,-0.0635625
0.248235,-0.0635625
0.257005,-0.0635625
0.26577500000000004,-0.0635625
0.239465,-0.055087500000000005
0.248235,-0.055087500000000005
0.257005,-0.055087500000000005
0.26577500000000004,-0.055087500000000005
0.239465,-0.04661250000000001
0.248235,-0.04661250000000001
0.257005,-0.04661250000000001
0.26577500000000004,-0.04661250000000001
0.239465,-0.03813750000000002
0.248235,-0.03813750000000002
0.257005,-0.03813750000000002
0.26577500000000004,-0.03813750000000002
0.239465,-0.029662500000000022
0.248235,-0.029662500000000022
0.257005,-0.029662500000000022
0.26577500000000004,-0.029662500000000022
0.239465,-0.0211875
0.248235,-0.0211875
0.257005,-0.0211875
0.26577500000000004,-0.0211875
0.239465,-0.012712500000000005
0.248235,-0.012712500000000005
0.257005,-0.012712500000000005
0.26577500000000004,-0.012712500000000005
0.239465,-0.004237500000000011
0.248235,-0.004237500000000011
0.257005,-0.004237500000000011
0.26577500000000004,-0.004237500000000011
0.239465,0.004237499999999983
0.248235,0.004237499999999983
0.257005,0.004237499999999983
0.26577500000000004,0.004237499999999983
0.239465,0.012712499999999977
0.248235,0.012712499999999977
0.257005,0.012712499999999977
0.26577500000000004,0.012712499999999977
0.239465,0.0211875
0.248235,0.0211875
0.257005,0.0211875
0.26577500000000004,0.0211875
0.239465,0.029662499999999967
0.248235,0.029662499999999967
0.257005,0.029662499999999967
0.26577500000000004,0.029662499999999967
0.239465,0.03813749999999999
0.248235,0.03813749999999999
0.257005,0.03813749999999999
0.26577500000000004,0.03813749999999999
0.239465,0.04661250000000001
0.248235,0.04661250000000001
0.257005,0.04661250000000001
0.26577500000000004,0.04661250000000001
0.239465,0.05508749999999998
0.248235,0.05508749999999998
0.257005,0.05508749999999998
0.26577500000000004,0.05508749999999998
0.239465,0.0635625
0.248235,0.0635625
0.257005,0.0635625
0.26577500000000004,0.0635625
0.239465,0.07203749999999996
0.248235,0.07203749999999996
0.257005,0.07203749999999996
0.26577500000000004,0.07203749999999996
0.239465,0.08051249999999999
0.248235,0.08051249999999999
0.257005,0.08051249999999999
0.26577500000000004,0.08051249999999999
0.239465,0.08898750000000001
0.248235,0.08898750000000001
0.257005,0.08898750000000001
0.26577500000000004,0.08898750000000001
0.239465,0.09746249999999998
0.248235,0.09746249999999998
0.257005,0.09746249999999998
0.26577500000000004,0.09746249999999998
0.239465,0.1059375
0.248235,0.1059375
0.257005,0.1059375
0.26577500000000004,0.1059375
0.239465,0.11441249999999997
0.248235,0.11441249999999997
0.257005,0.11441249999999997
0.26577500000000004,0.11441249999999997
0.239465,0.12288749999999998
0.248235,0.12288749999999998
0.257005,0.12288749999999998
0.26577500000000004,0.12288749999999998
0.239465,0.13136250000000002
0.248235,0.13136250000000002
0.257005,0.13136250000000002
0.26577500000000004,0.13136250000000002
0.239465,0.13983749999999998
0.248235,0.13983749999999998
0.257005,0.13983749999999998
0.26577500000000004,0.13983749999999998
0.239465,0.1483125
0.248235,0.1483125
0.257005,0.1483125
0.26577500000000004,0.1483125
0.239465,0.15678749999999997
0.248235,0.15678749999999997
0.257005,0.15678749999999997
0.26577500000000004,0.15678749999999997
0.239465,0.16526249999999998
0.248235,0.16526249999999998
0.257005,0.16526249999999998
0.26577500000000004,0.16526249999999998
0.239465,0.17373749999999996
0.248235,0.17373749999999996
0.257005,0.17373749999999996
0.26577500000000004,0.17373749999999996
0.239465,0.18221249999999997
0.248235,0.18221249999999997
0.257005,0.18221249999999997
0.26577500000000004,0.18221249999999997
0.239465,0.1906875
0.248235,0.1906875
